index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
91038,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,35,6423
91051,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,35,8116
91054,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,35,9849
91055,SpiceJet,SG-209,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.83,35,9902
91100,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,36,3466
91106,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,36,3754
91107,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,36,3754
91142,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,36,4025
91201,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,36,4500
91202,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,36,4500
91205,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,36,4500
91235,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,36,5696
91236,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,36,5696
91250,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,36,6423
91251,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,36,6423
91254,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,36,6423
91269,SpiceJet,SG-468,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,36,7746
91270,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,36,8116
91273,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,36,9849
91321,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,37,3754
91411,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,37,4500
91412,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,37,4500
91415,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,37,4500
91443,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,37,5696
91444,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,37,5386
91465,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,37,6622
91477,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,37,9849
91478,SpiceJet,SG-209,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.83,37,9902
91527,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,38,3754
91528,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,38,3754
91570,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,38,4025
91571,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,38,4025
91622,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,38,4500
91623,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,38,4500
91625,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,38,4500
91664,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,38,6308
91678,SpiceJet,SG-468,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,38,7908
91679,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,38,8092
91680,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,38,8116
91686,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,38,9849
91687,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,38,10413
91689,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,38,13143
91690,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,38,16923
91745,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,39,3466
91759,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,39,3754
91760,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,39,3754
91792,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,39,4025
91857,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,39,4500
91858,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,39,4500
91861,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,39,4500
91891,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,39,5786
91894,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,39,5992
91905,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,39,7053
91909,SpiceJet,SG-468,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,39,7746
91910,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,39,8116
91912,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,39,8943
91913,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,39,9849
91914,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,39,10413
91976,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,40,3466
91986,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,40,3754
91987,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,40,3754
92074,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,40,4339
92088,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,40,4500
92089,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,40,4500
92092,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,40,4500
92114,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,40,5696
92119,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,40,5696
92122,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,40,6423
92129,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,40,7473
92130,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,40,7893
92131,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,40,8116
92132,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,40,9849
92133,SpiceJet,SG-209,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.83,40,9902
92183,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,41,3466
92186,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,41,3466
92192,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,41,3754
92193,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,41,3754
92299,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,41,4500
92300,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,41,4500
92303,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,41,4500
92323,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,41,5696
92329,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,41,5786
92334,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,41,6423
92335,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,41,6423
92336,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,41,6423
92350,SpiceJet,SG-468,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,41,7746
92351,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,41,8116
92352,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,41,9849
92393,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,42,3466
92414,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,42,3754
92415,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,42,3754
92419,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,42,4025
92497,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,42,4500
92498,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,42,4500
92501,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,42,4500
92526,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,42,5696
92527,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,42,5696
92538,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,42,6423
92539,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,42,6423
92543,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,42,6423
92553,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,42,8116
92554,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,42,9849
92555,SpiceJet,SG-209,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.83,42,9902
92576,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,43,3466
92579,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,43,3466
92609,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,43,3754
92610,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,43,3754
92718,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,43,4500
92719,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,43,4500
92722,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,43,4500
92741,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,43,5696
92744,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,43,5786
92752,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,43,6423
92753,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,43,6423
92758,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,43,6423
92770,SpiceJet,SG-468,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,43,7746
92771,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,43,8116
92772,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,43,9849
92820,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,44,3754
92918,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,44,4500
92919,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,44,4500
92922,SpiceJet,SG-535,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,44,4500
92946,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,44,5696
92947,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,44,5696
92974,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.17,44,9849
92975,SpiceJet,SG-209,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.83,44,9902
93018,SpiceJet,SG-516,Bangalore,Morning,one,Evening,Delhi,Economy,8.67,45,3466
93021,SpiceJet,SG-516,Bangalore,Morning,one,Morning,Delhi,Economy,23.92,45,3466
93070,SpiceJet,SG-438,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.0,45,4029
93071,SpiceJet,SG-635,Bangalore,Evening,one,Morning,Delhi,Economy,14.67,45,4029
93072,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,45,4029
93073,SpiceJet,SG-635,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.58,45,4029
93109,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,45,4302
93122,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,45,4500
93137,SpiceJet,SG-8906,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,45,4500
93138,SpiceJet,SG-198,Bangalore,Night,zero,Night,Delhi,Economy,3.0,45,4500
93154,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,9.0,45,5696
93155,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,21.17,45,5696
93180,SpiceJet,SG-3233,Bangalore,Evening,one,Evening,Delhi,Economy,22.67,45,7473
93181,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.75,45,7893
93184,SpiceJet,SG-3725,Bangalore,Morning,one,Evening,Delhi,Economy,6.25,45,8799
93185,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,45,8943
93237,SpiceJet,SG-516,Bangalore,Morning,one,Evening,Delhi,Economy,8.67,46,3466
93240,SpiceJet,SG-516,Bangalore,Morning,one,Morning,Delhi,Economy,23.92,46,3466
93288,SpiceJet,SG-438,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.0,46,4029
93289,SpiceJet,SG-635,Bangalore,Evening,one,Morning,Delhi,Economy,14.67,46,4029
93290,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,46,4029
93291,SpiceJet,SG-635,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.58,46,4029
93334,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,46,4302
93351,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,46,4500
93366,SpiceJet,SG-8906,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,46,4500
93367,SpiceJet,SG-198,Bangalore,Night,zero,Night,Delhi,Economy,3.0,46,4500
93375,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,9.0,46,5696
93376,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,21.17,46,5696
93389,SpiceJet,SG-3233,Bangalore,Evening,one,Evening,Delhi,Economy,22.67,46,6423
93396,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.75,46,6737
93401,SpiceJet,SG-3725,Bangalore,Morning,one,Evening,Delhi,Economy,6.25,46,7435
93402,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,46,7473
93459,SpiceJet,SG-516,Bangalore,Morning,one,Evening,Delhi,Economy,8.67,47,3466
93462,SpiceJet,SG-516,Bangalore,Morning,one,Morning,Delhi,Economy,23.92,47,3466
93512,SpiceJet,SG-438,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.0,47,4029
93513,SpiceJet,SG-635,Bangalore,Evening,one,Morning,Delhi,Economy,14.67,47,4029
93514,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,47,4029
93515,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,47,4029
93516,SpiceJet,SG-635,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.58,47,4029
93517,SpiceJet,SG-635,Bangalore,Evening,one,Night,Delhi,Economy,26.58,47,4029
93557,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,47,4500
93572,SpiceJet,SG-8906,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,47,4500
93573,SpiceJet,SG-198,Bangalore,Night,zero,Night,Delhi,Economy,3.0,47,4500
93592,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,47,6423
93593,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.75,47,6423
93594,SpiceJet,SG-3233,Bangalore,Evening,one,Evening,Delhi,Economy,22.67,47,6423
93595,SpiceJet,SG-3233,Bangalore,Evening,one,Night,Delhi,Economy,27.42,47,6423
93606,SpiceJet,SG-3725,Bangalore,Morning,one,Evening,Delhi,Economy,6.33,47,7173
93659,SpiceJet,SG-516,Bangalore,Morning,one,Morning,Delhi,Economy,23.92,48,3466
93698,SpiceJet,SG-516,Bangalore,Morning,one,Evening,Delhi,Economy,8.67,48,4025
93709,SpiceJet,SG-438,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.0,48,4029
93710,SpiceJet,SG-635,Bangalore,Evening,one,Morning,Delhi,Economy,14.67,48,4029
93711,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,48,4029
93712,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,48,4029
93713,SpiceJet,SG-635,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.58,48,4029
93769,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,48,4500
93784,SpiceJet,SG-8906,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,48,4500
93785,SpiceJet,SG-198,Bangalore,Night,zero,Night,Delhi,Economy,3.0,48,4500
93791,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,9.0,48,5696
93792,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,21.17,48,5696
93803,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,48,6423
93804,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.75,48,6423
93805,SpiceJet,SG-3233,Bangalore,Evening,one,Evening,Delhi,Economy,22.67,48,6423
93819,SpiceJet,SG-3725,Bangalore,Morning,one,Evening,Delhi,Economy,6.25,48,7435
93862,SpiceJet,SG-516,Bangalore,Morning,one,Evening,Delhi,Economy,8.67,49,3466
93906,SpiceJet,SG-516,Bangalore,Morning,one,Morning,Delhi,Economy,23.92,49,4025
93914,SpiceJet,SG-438,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.0,49,4029
93915,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,49,4029
93946,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,49,4302
93963,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,49,4500
93978,SpiceJet,SG-8906,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,49,4500
93979,SpiceJet,SG-198,Bangalore,Night,zero,Night,Delhi,Economy,3.0,49,4500
93981,SpiceJet,SG-635,Bangalore,Evening,one,Morning,Delhi,Economy,14.67,49,4618
93983,SpiceJet,SG-635,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.58,49,4932
93988,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,9.0,49,5696
94001,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,21.17,49,5786
94003,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,49,6423
94004,SpiceJet,SG-3719,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.75,49,6423
94014,SpiceJet,SG-3233,Bangalore,Evening,one,Evening,Delhi,Economy,22.67,49,6737
94022,SpiceJet,SG-3725,Bangalore,Morning,one,Evening,Delhi,Economy,6.25,49,8275
94153,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,2,7383
94256,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,3,5177
94284,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,3,9064
94340,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,3,13474
94341,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,3,13474
94405,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,4,5177
94430,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,4,8118
94461,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,4,9798
94521,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,5,5177
94522,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,5,5177
94665,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,5,14944
94669,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,5,16098
94672,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,5,16728
94693,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,6,5177
94719,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,6,7594
94721,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,6,7750
94829,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,7,5177
94830,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,7,5177
94973,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,7,12108
94977,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,7,12580
94979,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,7,12738
95133,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,8,13788
95135,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,8,13998
95145,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,8,14944
95152,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,9,5177
95153,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,9,5177
95306,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,10,5177
95307,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,10,5177
95359,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,10,8434
95432,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.58,10,13474
95433,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,10,13474
95434,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,10,13474
95519,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,11,5177
95634,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,11,12738
95635,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,11,12738
95650,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,12,5177
95651,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,12,5177
95709,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,12,5177
95783,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,12,9378
95786,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,12,9798
95913,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,13,5493
95938,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,13,8118
95939,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,13,8644
96029,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,14,5177
96030,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,14,5177
96161,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,14,10847
96196,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,14,12214
96197,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,14,12214
96315,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,15,8623
96396,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,15,11478
96406,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,15,11794
96438,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,16,2552
96439,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,16,2552
96627,SpiceJet,SG-5072,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,17,2552
96628,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,17,2552
96772,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,17,7396
96786,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,17,9600
96792,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,17,11490
96841,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,18,3712
96979,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,18,7816
